loan_id,age,income,employment_status,loan_amount,interest_rate,loan_term,credit_score,past_due_payments,on_time_payments,collateral,loan_type,default
1603,27,50614,Employed,33735,5.77,36,385,2,26,Vehicle,Business,1
1604,58,94404,Employed,24764,8.86,36,777,8,31,None,Business,0
1605,26,121723,Self-Employed,27548,9.85,36,478,4,33,Property,Home,1
1606,22,91314,Employed,45533,12.14,48,610,2,28,Vehicle,Business,0
1607,36,63623,Self-Employed,47710,8.68,24,548,8,9,None,Auto,1
1608,29,65240,Employed,9125,5.57,24,839,3,34,Property,Auto,0
1609,26,110571,Unemployed,6049,5.99,48,706,3,22,Property,Personal,0
1610,58,64270,Self-Employed,41397,8.22,24,358,5,17,Property,Auto,1
1611,43,118271,Self-Employed,15207,8,48,649,5,47,Vehicle,Business,0
1612,63,142168,Employed,31858,12.01,24,649,4,41,Property,Business,0
1613,56,114758,Employed,3339,13.41,12,400,9,42,None,Personal,0
1614,38,128294,Unemployed,14685,17.17,12,494,7,5,Vehicle,Auto,0
1615,58,133894,Self-Employed,43257,16.82,36,438,8,30,None,Business,0
1616,42,56900,Self-Employed,16658,15.37,36,786,9,27,Vehicle,Business,0
1617,47,91505,Self-Employed,48346,16.84,12,768,0,32,None,Personal,0
1618,36,75410,Unemployed,4492,16.13,48,822,8,21,None,Home,0
1619,63,65288,Unemployed,7781,14.49,36,570,3,7,None,Home,0
1620,34,21636,Unemployed,29609,9.24,48,765,1,16,Vehicle,Personal,1
1621,45,129601,Employed,19363,7.91,48,735,8,19,None,Auto,0
1622,56,73298,Self-Employed,36832,12.28,36,601,6,41,Vehicle,Home,1
1623,47,132894,Unemployed,49317,11.17,12,309,3,23,Vehicle,Business,0
1624,46,24412,Self-Employed,45481,16.27,24,744,1,21,Property,Personal,1
1625,45,99170,Unemployed,25106,7.68,24,669,0,42,Property,Business,0
1626,32,145108,Unemployed,47233,6.39,12,805,8,9,Vehicle,Auto,0
1627,52,139162,Employed,13194,7.36,24,721,9,47,None,Personal,0
1628,34,89142,Self-Employed,5487,13.28,12,768,3,21,None,Business,0
1629,25,107611,Self-Employed,3422,12.73,24,794,4,49,Property,Personal,0
1630,48,65564,Employed,37350,7.13,60,361,0,46,Property,Business,1
1631,24,108862,Unemployed,43888,10.54,36,737,4,31,Property,Home,0
1632,22,52264,Self-Employed,18642,8.88,60,367,5,7,Vehicle,Auto,1
1633,25,135704,Self-Employed,44636,10.6,24,794,9,32,None,Home,0
1634,34,61532,Unemployed,5455,17.69,12,802,8,40,Vehicle,Home,0
1635,64,34008,Employed,11560,7.95,12,525,3,26,Property,Home,0
1636,48,109999,Self-Employed,21452,13.29,12,472,7,38,Vehicle,Business,0
1637,50,39021,Unemployed,45642,5.45,36,349,8,11,None,Personal,0
1638,38,56483,Employed,17079,7.59,12,655,4,21,Vehicle,Auto,0
1639,45,24141,Unemployed,24881,13.54,12,808,0,25,Vehicle,Business,0
1640,21,44870,Employed,49397,16.08,48,490,4,34,Property,Home,0
1641,25,90122,Employed,6265,11.3,60,712,3,10,Property,Home,0
1642,25,49432,Self-Employed,3579,11.63,48,365,2,32,Vehicle,Personal,0
1643,40,140743,Employed,20329,15.48,60,506,4,9,Vehicle,Business,1
1644,23,48062,Self-Employed,44697,8.28,48,826,8,36,Vehicle,Business,1
1645,53,29013,Self-Employed,24026,9.27,12,738,5,42,Vehicle,Home,1
1646,42,137453,Employed,44514,12.5,36,670,1,16,Property,Home,1
1647,40,137749,Unemployed,21451,12.91,48,593,0,24,Vehicle,Auto,0
1648,39,77930,Employed,9416,10.09,36,726,8,32,None,Business,0
1649,64,132287,Self-Employed,47058,8.53,48,382,0,46,Vehicle,Business,0
1650,45,141716,Unemployed,28476,9.62,60,513,4,31,None,Personal,0
1651,54,102590,Unemployed,12384,14.31,12,744,3,7,Vehicle,Personal,0
1652,40,83482,Self-Employed,14749,10.75,48,651,8,24,Property,Personal,1
1653,30,96893,Unemployed,24614,16.29,36,643,4,36,Property,Business,0
1654,24,57338,Employed,9486,10.46,12,525,3,28,Property,Business,0
1655,22,107866,Unemployed,35097,5.23,60,332,2,29,None,Auto,1
1656,29,22317,Employed,21691,10.93,24,452,3,40,Property,Home,1
1657,25,118071,Self-Employed,43893,8.38,60,515,4,18,Vehicle,Business,0
1658,26,81385,Employed,41478,7.9,12,405,2,24,Vehicle,Personal,0
1659,38,95242,Employed,33773,12.92,12,394,6,33,None,Business,1
1660,60,20549,Self-Employed,20854,11.41,60,753,8,30,None,Personal,0
1661,62,40438,Self-Employed,33887,6.81,48,686,3,19,Vehicle,Auto,0
1662,59,91466,Self-Employed,12710,13.23,48,422,9,11,Vehicle,Personal,1
1663,26,78728,Self-Employed,10086,17.16,60,466,9,18,Vehicle,Personal,0
1664,42,87265,Self-Employed,20262,12.32,48,428,7,33,Property,Home,1
1665,25,148338,Unemployed,20908,8.88,36,531,6,8,Property,Personal,0
1666,31,40459,Employed,48014,11.43,36,487,9,12,None,Auto,1
1667,32,28627,Self-Employed,3738,9.08,36,698,1,40,Vehicle,Home,0
1668,58,79600,Self-Employed,33972,17.54,12,630,2,44,Property,Auto,1
1669,47,127994,Self-Employed,2909,17.14,24,688,4,17,None,Business,0
1670,51,35225,Unemployed,38167,14.04,36,550,9,14,Vehicle,Home,1
1671,57,25290,Employed,17708,15.66,60,430,3,30,Vehicle,Business,1
1672,32,88335,Unemployed,3649,7.41,36,640,5,48,None,Auto,0
1673,36,74739,Unemployed,42127,14.76,60,531,3,19,Vehicle,Personal,1
1674,27,24918,Unemployed,16073,14.26,24,561,3,18,None,Home,0
1675,33,64387,Employed,24403,14.24,36,482,5,36,Vehicle,Personal,0
1676,23,145684,Self-Employed,6601,11.54,48,532,7,39,Property,Home,0
1677,52,76286,Unemployed,34423,12.75,36,320,0,37,Vehicle,Business,1
1678,41,67231,Self-Employed,36775,7.86,36,475,4,10,None,Home,1
1679,33,103154,Employed,23182,11.74,36,755,7,15,Vehicle,Home,0
1680,60,71402,Employed,28961,11.22,24,552,5,21,Property,Personal,1
1681,58,98600,Self-Employed,40364,6.49,48,366,7,19,None,Auto,1
1682,25,99832,Unemployed,38704,14.9,36,444,7,29,Vehicle,Personal,1
1683,25,94934,Self-Employed,4487,13.65,24,813,6,31,None,Home,0
1684,25,71177,Self-Employed,33409,16.36,12,814,4,38,Vehicle,Auto,0
1685,52,43844,Self-Employed,17458,12.15,24,615,3,47,Property,Home,0
1686,32,141146,Employed,20158,13.15,24,341,0,36,Vehicle,Business,0
1687,33,52981,Unemployed,2660,6.34,48,430,3,21,Vehicle,Home,0
1688,60,51521,Self-Employed,29884,13.4,24,563,6,24,Vehicle,Auto,0
1689,23,73200,Unemployed,27596,10.38,12,729,1,43,Property,Home,1
1690,42,52195,Employed,16658,8.53,36,650,9,21,Vehicle,Personal,0
1691,53,103881,Employed,37426,17.3,60,310,2,45,None,Auto,0
1692,55,25709,Self-Employed,5949,17.88,36,637,1,20,None,Home,0
1693,35,58652,Employed,28186,16.7,48,745,8,30,Vehicle,Personal,1
1694,29,31067,Self-Employed,23690,11.48,36,645,0,44,Property,Business,0
1695,41,23570,Self-Employed,18783,12.13,12,353,5,15,Vehicle,Auto,1
1696,48,92508,Employed,34285,5.56,24,741,8,24,Vehicle,Business,1
1697,36,82944,Employed,15227,7.58,36,318,2,5,None,Personal,0
1698,61,34516,Unemployed,19157,15.26,12,563,1,43,Property,Auto,0
1699,21,137241,Unemployed,17578,12.94,60,820,8,29,Property,Home,0
1700,27,122744,Employed,15089,7.34,48,406,9,25,None,Personal,0
1701,26,32527,Employed,42296,15.71,48,831,3,43,Property,Business,1
1702,37,135692,Self-Employed,32895,14.87,36,715,3,44,Vehicle,Home,0
1703,26,66626,Unemployed,13134,17.31,36,761,1,13,Property,Auto,1
1704,49,30562,Unemployed,31623,12.65,48,469,2,31,None,Home,0
1705,26,100082,Unemployed,27981,7.3,24,549,7,48,None,Personal,0
1706,30,29459,Self-Employed,47263,17.92,12,338,8,20,None,Personal,1
1707,33,25374,Self-Employed,8320,11.07,48,391,1,27,Vehicle,Home,0
1708,46,62861,Unemployed,20489,8.71,60,606,7,20,None,Home,1
1709,61,127173,Employed,9547,8.61,24,636,1,34,None,Auto,1
1710,45,84631,Unemployed,33122,15.35,48,452,9,10,Vehicle,Business,0
1711,60,118721,Unemployed,11176,16.63,48,652,5,26,None,Business,0
1712,30,83687,Self-Employed,49018,7.08,24,581,1,45,Vehicle,Home,1
1713,59,139840,Self-Employed,2034,7.52,48,845,2,27,Property,Business,0
1714,36,62238,Self-Employed,42379,12.83,48,411,7,33,Property,Home,1
1715,24,41303,Employed,49739,14.56,24,731,5,11,Vehicle,Personal,1
1716,56,113133,Unemployed,7747,17.24,12,801,6,49,Vehicle,Home,0
1717,50,72434,Employed,21148,5.62,36,467,4,36,Vehicle,Home,0
1718,55,133761,Self-Employed,29602,7.72,60,379,8,20,None,Personal,0
1719,50,133385,Employed,39265,13.86,12,308,0,7,Vehicle,Home,1
1720,36,67569,Unemployed,30922,13.75,12,693,0,8,Property,Home,0
1721,40,29898,Unemployed,3085,17.94,60,430,2,45,None,Business,0
1722,56,146844,Employed,44803,13.21,48,389,8,35,None,Home,0
1723,37,36451,Unemployed,3472,14.66,24,316,8,42,Property,Auto,0
1724,48,76395,Unemployed,18831,12.82,12,666,2,25,None,Business,0
1725,38,23766,Unemployed,49303,13.53,36,848,3,34,None,Personal,1
1726,34,87679,Employed,13898,10.97,36,640,8,28,Property,Business,0
1727,43,61455,Employed,2787,16.76,48,676,1,29,Property,Business,0
1728,43,132087,Unemployed,11115,14.72,36,356,4,29,Property,Business,0
1729,59,39522,Self-Employed,23208,15.42,24,743,9,36,None,Home,0
1730,24,79664,Unemployed,12310,16.89,24,302,4,24,None,Auto,0
1731,41,100296,Employed,22001,7.4,60,476,3,49,Property,Business,0
1732,26,117782,Self-Employed,36525,13.73,24,788,2,12,Property,Business,0
1733,33,25445,Employed,17590,15.2,36,513,8,21,Vehicle,Personal,1
1734,36,143814,Unemployed,25762,7.93,48,492,8,26,None,Home,1
1735,35,64291,Unemployed,36565,6.6,60,433,6,37,None,Home,1
1736,23,50224,Unemployed,17921,17.97,12,392,9,12,Vehicle,Auto,0
1737,51,135813,Unemployed,49309,11.66,12,485,3,34,None,Business,0
1738,50,149662,Employed,16300,13.18,24,345,6,9,Property,Business,0
1739,48,23011,Unemployed,31808,12.69,36,370,8,13,None,Home,1
1740,51,66072,Self-Employed,39021,11.77,12,698,9,32,None,Business,0
1741,53,77116,Self-Employed,31499,7.45,36,508,9,18,Property,Auto,0
1742,37,121415,Self-Employed,3922,6.61,60,582,8,13,Property,Auto,1
1743,34,95802,Self-Employed,35945,16.14,24,320,6,19,Property,Home,1
1744,49,62626,Employed,2627,13.39,48,356,5,32,Property,Auto,1
1745,54,76979,Unemployed,7462,12.48,36,751,7,13,Property,Business,0
1746,22,22154,Self-Employed,33826,10.77,24,465,4,43,None,Auto,1
1747,55,123724,Unemployed,42008,5.88,60,687,3,15,Vehicle,Home,0
1748,22,70220,Unemployed,33836,17.29,36,377,3,35,None,Personal,0
1749,53,60592,Unemployed,29347,16.51,36,799,3,48,None,Auto,0
1750,62,55341,Unemployed,29141,15.66,24,791,8,35,None,Personal,0
1751,38,131238,Employed,25071,5.21,36,416,9,37,None,Business,0
1752,29,65656,Employed,2443,15.61,36,404,1,11,Property,Home,0
1753,57,24963,Unemployed,36712,13.56,36,618,1,47,None,Business,0
1754,56,49233,Unemployed,8042,10.34,12,766,9,8,None,Business,1
1755,61,79714,Self-Employed,19795,14.39,60,472,0,23,None,Business,0
1756,24,75624,Self-Employed,14362,9.99,24,831,6,28,None,Home,0
1757,37,29905,Employed,11447,8.49,60,574,8,46,Property,Personal,1
1758,29,86158,Self-Employed,4873,11.98,36,370,7,5,Vehicle,Personal,0
1759,34,49397,Unemployed,19566,6.13,12,415,9,26,Property,Home,0
1760,32,22501,Self-Employed,9046,14.54,48,432,3,48,Vehicle,Home,1
1761,44,143502,Self-Employed,1923,10.03,36,608,6,44,Vehicle,Auto,0
1762,31,94661,Employed,6798,12.15,24,530,7,49,None,Auto,1
1763,49,98951,Self-Employed,2298,14.39,48,716,8,14,Property,Auto,1
1764,38,39114,Unemployed,3646,5.27,36,755,7,45,Property,Business,1
1765,32,21170,Unemployed,41208,7.27,24,440,2,8,Vehicle,Home,1
1766,62,131273,Employed,3528,9.77,12,604,3,12,None,Auto,1
1767,54,53279,Self-Employed,43634,12.08,12,357,9,15,Property,Auto,0
1768,24,97374,Employed,6488,14.2,36,402,2,28,Vehicle,Personal,0
1769,35,74863,Employed,35062,11.99,24,566,5,48,Vehicle,Home,0
1770,27,63667,Unemployed,29358,12.66,48,714,7,49,None,Home,1
1771,31,94540,Unemployed,39071,16.33,24,797,0,17,None,Auto,0
1772,48,58222,Employed,7067,12.16,12,647,2,45,Property,Personal,0
1773,44,94458,Unemployed,13371,15.15,48,762,3,29,Vehicle,Business,0
1774,25,29107,Self-Employed,46696,14.39,48,432,7,39,None,Business,1
1775,41,21590,Unemployed,23112,10.76,24,477,9,18,Property,Auto,1
1776,64,48894,Self-Employed,48172,13.14,60,498,0,6,None,Business,0
1777,48,80642,Employed,31839,8.64,24,405,5,47,Property,Personal,1
1778,48,118308,Unemployed,32554,13.61,48,624,2,39,None,Home,0
1779,23,42779,Unemployed,24433,6,24,762,8,45,Property,Business,0
1780,60,29094,Employed,6435,10.51,12,493,7,18,Vehicle,Auto,1
1781,60,20580,Self-Employed,43247,14.87,24,374,8,34,None,Auto,1
1782,46,105795,Self-Employed,27953,9.73,48,711,9,34,Property,Personal,1
1783,63,21771,Self-Employed,45766,16.2,60,335,4,40,Vehicle,Personal,1
1784,30,37197,Unemployed,33449,17.98,36,607,8,36,Vehicle,Business,1
1785,62,98795,Unemployed,3996,16.09,24,659,5,34,Property,Business,1
1786,33,73855,Self-Employed,43476,12.57,60,689,5,10,Vehicle,Personal,1
1787,30,131850,Self-Employed,46215,16,24,614,3,46,Property,Home,1
1788,43,107676,Employed,11858,15.42,60,492,1,43,Property,Business,0
1789,21,95762,Self-Employed,6981,13.87,48,607,5,33,None,Auto,0
1790,45,116527,Unemployed,46573,14.35,36,806,5,38,None,Home,0
1791,39,22819,Self-Employed,32238,10.89,48,656,0,23,None,Auto,0
1792,60,37554,Self-Employed,45069,11.11,60,825,9,36,None,Business,0
1793,32,26925,Employed,30308,12.98,60,549,6,43,Property,Auto,0
1794,59,34364,Employed,27807,16.9,60,599,6,18,Property,Auto,0
1795,29,69152,Unemployed,26018,6.72,36,598,3,45,None,Home,0
1796,50,63003,Unemployed,10324,15.53,48,633,7,40,None,Business,0
1797,39,35197,Unemployed,14944,14.92,12,496,7,14,Property,Business,1
1798,62,36756,Employed,30029,7.57,48,560,7,15,Property,Home,1
1799,54,89947,Employed,49168,9.5,48,799,8,38,Property,Business,0
1800,36,127058,Employed,16924,10.91,36,729,0,38,None,Auto,0
1801,31,95109,Self-Employed,39404,16.67,24,822,5,9,Property,Personal,1
1802,34,96769,Unemployed,31535,6.98,48,726,8,14,Property,Personal,1
1803,43,31559,Employed,28902,6.53,24,556,6,12,Vehicle,Personal,0
1804,49,129207,Unemployed,36629,13.1,48,654,6,34,Property,Home,0
1805,59,138815,Unemployed,8374,11.32,60,825,8,26,Property,Auto,0
1806,40,147289,Self-Employed,20990,10.46,60,786,2,28,Property,Business,0
1807,42,66119,Employed,8998,12.76,60,440,1,6,Vehicle,Business,0
1808,62,147807,Self-Employed,24647,17.14,24,765,0,15,None,Business,0
1809,47,46247,Employed,42898,15.27,60,526,7,25,Property,Home,0
1810,60,133620,Self-Employed,17468,5.77,60,428,2,34,Property,Personal,0
1811,51,21168,Self-Employed,36752,17.35,60,591,7,41,None,Personal,1
1812,32,110254,Employed,17034,11.7,48,798,9,41,Vehicle,Auto,0
1813,45,44985,Unemployed,3531,13.25,60,654,7,13,Vehicle,Business,1
1814,47,132619,Unemployed,8202,15.43,48,373,6,11,Vehicle,Business,0
1815,34,141143,Employed,5263,12.91,36,369,4,47,None,Auto,0
1816,39,35352,Unemployed,33352,5.29,36,398,0,48,Property,Auto,1
1817,57,99845,Employed,7687,15.32,12,718,8,34,Vehicle,Home,1
1818,34,133619,Employed,19047,11.32,60,821,9,18,Property,Personal,1
1819,37,127101,Employed,30574,11.65,60,586,3,38,None,Business,1
1820,37,21263,Self-Employed,36884,9.11,60,680,8,25,None,Business,1
1821,49,59333,Self-Employed,40812,13.52,36,520,5,32,Property,Business,1
1822,35,28068,Self-Employed,31370,15.01,48,590,7,35,None,Personal,0
1823,38,64697,Self-Employed,15903,17.09,24,331,2,30,Property,Auto,1
1824,52,131956,Unemployed,8251,5,60,355,7,6,None,Business,0
1825,29,141945,Self-Employed,29885,16.36,12,300,9,15,None,Auto,0
1826,38,106752,Self-Employed,17756,16.37,12,710,9,46,Vehicle,Personal,1
1827,62,101893,Self-Employed,18191,9.13,60,730,7,26,None,Personal,0
1828,52,46404,Self-Employed,7734,6.85,36,491,5,25,None,Personal,0
1829,57,149329,Unemployed,2142,15.55,60,307,4,17,None,Personal,0
1830,59,74436,Employed,41179,11.16,12,341,6,14,Vehicle,Business,0
1831,54,43903,Employed,27813,15.05,12,567,6,47,Vehicle,Personal,0
1832,34,122456,Employed,44430,8.85,48,515,1,34,Property,Auto,0
1833,32,74798,Self-Employed,28245,10.3,36,640,8,14,Vehicle,Personal,1
1834,58,137299,Unemployed,36539,17.87,60,495,2,10,Vehicle,Business,1
1835,59,37790,Unemployed,14225,11.25,60,361,2,47,Property,Personal,0
1836,46,130884,Self-Employed,10044,13.73,60,506,9,25,Property,Auto,1
1837,44,60837,Unemployed,23150,12.87,36,439,6,25,Vehicle,Business,1
1838,55,24873,Unemployed,27094,6.65,24,498,0,16,Vehicle,Business,0
1839,38,79134,Self-Employed,18384,8.54,36,363,0,10,None,Business,1
1840,22,38303,Employed,21491,17.98,36,432,6,34,Property,Business,1
1841,44,74720,Employed,2481,7.67,48,575,3,5,None,Auto,1
1842,38,56205,Self-Employed,22134,8.01,60,302,2,10,None,Home,0
1843,49,33275,Unemployed,28204,11.22,24,750,6,19,None,Home,1
1844,50,109881,Self-Employed,15143,14.56,60,658,9,37,Vehicle,Home,1
1845,51,25752,Unemployed,10219,15.45,60,334,0,24,Vehicle,Personal,0
1846,59,108730,Unemployed,2812,5.99,36,478,7,9,Property,Auto,0
1847,45,81657,Self-Employed,12721,10.8,60,519,7,34,Property,Personal,0
1848,30,110581,Unemployed,33774,5.44,36,517,9,32,None,Personal,0
1849,60,39995,Self-Employed,28783,10.35,60,388,1,40,None,Home,0
1850,48,129962,Self-Employed,31457,12.18,24,477,1,34,None,Personal,0
1851,37,33766,Self-Employed,27474,11.64,60,703,7,38,Property,Business,1
1852,44,54002,Employed,34729,11.35,12,824,8,49,Property,Personal,0
1853,24,144114,Employed,5561,6.84,12,623,2,18,Property,Personal,0
1854,23,65706,Self-Employed,28394,6.79,36,587,0,20,Property,Business,1
1855,59,34875,Unemployed,33912,14.69,24,497,5,11,Vehicle,Personal,1
1856,51,105049,Unemployed,24878,9.47,24,412,4,12,None,Personal,0
1857,63,99101,Self-Employed,13016,17.65,48,352,0,29,None,Personal,0
1858,63,68261,Self-Employed,49686,16.07,12,745,2,16,None,Personal,0
1859,64,47617,Employed,44294,14.57,60,665,3,20,Property,Home,0
1860,60,142174,Employed,46215,10.22,48,480,6,26,None,Auto,0
1861,37,137817,Self-Employed,16229,10.19,12,419,5,33,Property,Business,0
1862,35,55078,Unemployed,26765,17.34,12,751,4,36,Vehicle,Business,1
1863,47,55342,Self-Employed,41791,11.98,24,647,8,29,Vehicle,Personal,1
1864,52,59645,Unemployed,25816,10.24,60,391,1,18,Vehicle,Home,0
1865,51,20923,Employed,34906,8.41,24,328,1,12,Vehicle,Home,1
1866,43,134336,Employed,9086,13.07,48,426,1,47,Property,Personal,0
1867,21,48702,Employed,16170,16.96,60,596,4,43,None,Auto,1
1868,34,32827,Self-Employed,45369,9.23,60,360,3,45,Property,Home,1
1869,63,92602,Employed,48813,9.34,24,715,4,26,Vehicle,Auto,1
1870,23,31201,Employed,6892,5.6,24,538,5,44,Vehicle,Personal,0
1871,36,135941,Employed,24609,6.35,36,305,0,45,Property,Home,1
1872,25,83739,Employed,45432,6.8,12,336,6,42,Property,Home,1
1873,21,33840,Employed,39010,16.27,24,774,7,43,Property,Auto,0
1874,64,22185,Self-Employed,49915,7.66,48,582,0,17,Vehicle,Personal,1
1875,63,57560,Self-Employed,42183,13.6,24,711,4,27,None,Business,0
1876,37,134689,Self-Employed,1572,17.4,48,478,0,29,None,Auto,0
1877,37,32038,Self-Employed,15622,12.16,36,518,5,27,Property,Auto,1
1878,29,113145,Employed,7528,16.61,12,837,0,25,None,Auto,0
1879,42,39006,Self-Employed,2243,17.68,48,523,1,41,None,Business,0
1880,55,136278,Self-Employed,49366,5.15,24,445,2,44,Vehicle,Personal,0
1881,51,112877,Unemployed,17749,7.51,60,368,2,19,None,Auto,0
1882,46,48342,Employed,6036,10.69,48,601,0,26,Vehicle,Business,0
1883,50,142217,Unemployed,49107,17.11,12,736,2,42,Property,Auto,0
1884,41,118582,Employed,7044,15.46,12,450,1,16,Vehicle,Personal,0
1885,38,120849,Self-Employed,25656,16.64,24,778,3,25,Vehicle,Business,0
1886,26,91191,Unemployed,15410,8.33,36,665,5,24,Vehicle,Personal,1
1887,30,136611,Unemployed,41855,5.79,36,760,7,26,Vehicle,Personal,1
1888,23,79356,Unemployed,43417,7.36,12,831,6,28,Vehicle,Home,0
1889,23,23668,Unemployed,35797,17.02,36,450,4,10,None,Business,1
1890,37,116194,Self-Employed,17036,7.62,36,649,9,6,Vehicle,Business,1
1891,39,128348,Employed,22763,13.91,36,602,4,44,Property,Business,0
1892,39,148875,Unemployed,24547,6.35,12,564,5,28,None,Personal,1
1893,45,22634,Employed,40642,7.06,12,738,2,42,Vehicle,Auto,1
1894,47,29132,Employed,26094,16.76,60,484,1,19,Vehicle,Home,0
1895,48,60941,Unemployed,31418,16.85,36,595,0,49,Vehicle,Business,0
1896,24,45439,Self-Employed,4164,5.09,36,701,0,28,None,Personal,0
1897,54,133887,Employed,34835,7.55,12,407,1,43,Vehicle,Business,1
1898,50,139921,Unemployed,41182,5.07,12,582,2,27,Vehicle,Business,0
1899,61,66327,Employed,24883,17.25,24,821,4,25,None,Home,1
1900,39,114867,Self-Employed,37942,10.16,48,380,5,28,Vehicle,Personal,1
1901,43,65930,Self-Employed,3754,6.26,36,465,2,9,Property,Auto,0
1902,24,147197,Employed,5521,12.37,12,782,4,38,Vehicle,Business,0
1903,56,43449,Unemployed,6509,15.03,48,566,6,23,None,Auto,0
1904,47,43597,Unemployed,15435,8.76,24,531,4,44,Property,Business,1
1905,61,56655,Employed,27349,9.24,24,627,9,41,None,Auto,0
1906,26,32790,Unemployed,47177,10.49,60,831,4,29,Vehicle,Auto,0
1907,34,119393,Unemployed,38082,12.11,48,598,8,10,None,Home,0
1908,25,99358,Unemployed,2951,15.8,24,637,5,23,None,Personal,0
1909,41,118805,Self-Employed,18656,12.73,48,469,3,6,Property,Home,0
1910,41,29471,Unemployed,16901,6.74,36,741,2,28,None,Home,0
1911,39,34410,Unemployed,3313,17.73,36,819,3,35,Vehicle,Personal,0
1912,24,122835,Employed,48407,5.5,24,388,0,17,Property,Personal,1
1913,46,131299,Unemployed,17591,9.05,24,762,5,44,Vehicle,Home,0
1914,41,66046,Self-Employed,27595,10.89,48,602,0,25,Property,Business,1
1915,43,103255,Employed,13674,7.09,12,372,7,24,Property,Personal,0
1916,59,29391,Unemployed,32411,8.34,12,804,9,44,None,Personal,1
1917,60,83896,Unemployed,18833,9.81,60,593,5,27,Vehicle,Home,0
1918,60,65316,Unemployed,3963,10.85,60,821,4,33,None,Business,0
1919,21,103454,Self-Employed,19182,12.37,24,449,3,27,Property,Auto,0
1920,41,45020,Unemployed,16760,8.12,36,827,8,20,Property,Auto,0
1921,33,140483,Employed,1520,8.76,60,497,9,14,Property,Home,0
1922,62,40695,Employed,9607,13.4,60,514,8,25,None,Auto,0
